Unnamed: 0,review_score,review_comment_message
6524,5,Chegou bem rapido.gostei muito dessa capinha é bem transparente e não oculta a beleza do celular.baratheon de parabens como sempre.
6525,5,Recomendaria a loja por sua rapidez e preocupação com o cliente.
6526,4,"Como o produto foi violado, já entrei em contato com o baratheon que segundo a atendente será reenviado outro quite.Quero salientar ainda que o único produto que me entregaram foi o fixador de cachos."
6527,5,Excelente qualidade.
6528,5,"Tudo que pedi chegou no prazo , até antes,o tapete e super macio. baratheon muito eficiente."
6529,4,Produto chegou rápido.
6530,5,"Chegou em uma semana,o prazo era de um mês ou mais,pq em dia de jogo da copa não seria contado como dias uteis, fiquei muito satisfeita com a rapidez.muito bom ."
6531,5,Produto entregue no prazo é de ótima qualidade
6532,5,Produto de qualidade.
6533,5,"Recebi corretamente, mto antes do prazo estipulado."
6534,4,"Comprei dois produtos. 
Este foi entregue no prazo.
O outro ainda não foi entregue e o prazo já acabou."
6535,5,Muito bom
6536,5,"Ótimo produto, entregue antes do tempo! "
6537,5,Muito bom esquenta rápido 
6538,5,"Loja com a menor taxa de entrega pro meu bairro, com o produto no melhor preço, entregando antes da previsão.
Estou muito satisfeito "
6539,5,Entrega no prazo e produto de qualidade!
6540,4,Excelente relógio 
6541,5,"Gostei, recebi a tes do prazo"
6542,4,O produto não é tão portátil quanto anunciado.
6543,5,Ótimo vendedor! Recomendo a todos!
6544,5,Produto de Qualidade.
6545,5,OtiMo preço
6546,4,Infelizmente nenhum dos pinos serviu para o meu note
6547,5,"Entregue antes do prazo.....amei
"
6548,4,Tudo conforme anunciado! Recomendo!
6549,5,Muito bom..
6550,5,Antes do prazo e tudo certo. Voltarei a comprar
6551,5,Chegou dentro.do.prazo 
6552,4,Boa
6553,5,Na minha opinião a loja foi eficaz e até mesmo antecipou a entrega que foi feita bem antes do prazo programado!
6554,5,"Adorei, como na foto"
6555,5,"Excelente vendedor, ótimo produto "
6556,4,Rapida entrega. Produto bem embalado. Recomendo.
6557,5,"Achei interessante foi o prazo de entrega que me foi dito: era para eu ter recebido o produto com um mês de prazo, mas bastaram 10 dias. Excelente!"
6558,5,"Entrega muito antes do previsão. Produto na validade legal e em perfeito estado. Excelente.
"
6559,5,"tranquilo, só nunca consigo imprimir a nota fiscal ...."
6560,5,entregarão bem antes do prazo.
6561,4,"O produto chegou como esperado, excelente."
6562,5,Adorei a experiência de compra
6563,4,Produto entregue rápido e conforme especificado
6564,4,Ótimo 
6565,5,"Entrega rápida, produto razoável recomendo!!!"
6566,5,Satisfeita 
6567,5,"Sempre que posso e preciso comprar algo, esse é o melhor site."
6568,5,Gostei muito.
6569,4,"A cadeira chegou desmontada, que é de praxe, já sabia desse detalhe. Meu marido montou sem problemas. A única observação que faço é sobre o cuidado com a embalagem. As peças da cadeira (acento, encost"
6570,5,"Gostei muito pois entrega até antes do prazo determinado.
Muito Bom!!!"
6571,5,"Recebi o produto no prazo e em perfeitas condições. Meu sobrinho gostou muito!
Recomendo."
6572,5,Produto chegou bem embalado e muito antes da data limite de entrega. Serviço excelente. Recomendo. 
6573,5,Ótimo serviço 
6574,5,Produto entregue rapidamente e conforme anunciado.
6575,5,"Muito bom , entrega rapido e dentro do prazo. Recomendo!! Muito satisfeita. "
6576,5,Produto muito bom! Chegou certinho!
6577,4,Gostei
6578,5,Produto bom. Entrega rápida.
6579,4,"o acesso aos pedidos esta muito ruim, precisa melhorar muito"
6580,4,Cumpriram o prazo e veio tudo certinho.
6581,5,Chegou tudo certinho e antes do prazo!!
6582,4,Logo no primeiro dia já percebi um aumento da energia e disposição para fazer exercícios. 
6583,4,duvidas:gostaria de saber se esse produto e mesmo original?a principio veio direitinho.
6584,5,Produto de excelente qualidade e foi entregue antes do previsto.
6585,5,Recebi o produto antes do prazo previsto.
6586,5,"Recomendo a compra nas lannister, pois tem rapidez e confiança"
6587,5,Tudo ocorreu conforme programado.
6588,5,Entrega rápida e produto de qualidade
6589,5,"Show entregue antes do tempo parabéns. 
"
6590,5,"Excelente leitor, superou minhas expectativas."
6591,5,"Parabens a todos, estou satisfeito."
6592,5,Recebi antes do prazo estimado. 
6593,5,Beleza e praticidade... a entrega foi dentro do prazo. Muito bom.
6594,5,"Parabéns pelo comprometimento dos envolvidos.
Att,"
6595,4,"Na foto o cabo está com os conectores instalados mas vieram faltando, alterem a foto."
6596,5,Muito bom essa loja chegou antes da data muito rápido vou continuar comprando 
6597,5,Muito bom
6598,5,"Adorei meu relógio,muito lindo!"
6599,5,Muito satisfeito
6600,5,"recebi antes do prazo, e tudo certo, muito satisfeita"
6601,4,Ainda não instalei o pneu mas visualmente o produto parece bom e de procedência.
6602,4,"Muito bom produto
Recomendo!"
6603,5,Exatamente o que imaginava do produto e com a entrega antes do prazo!
6604,5,"extremamente rápido e eficiente.recomendo a loja
entrega foi feito com quase 20 dias de antecipação
tudo perfeito"
6605,4,Desde o dia 15 de agosto eu solicitei o cancelamento da compra em questão e até a presente data não obtive retorno. 
6606,5,Ótima compra.
6607,5,"entrega rápida, material entregue na data. "
6608,5,Boa. Entrega rápida.
6609,5,"Excelente vendedor, super pontual, entregou até antes do prazo."
6610,5,"Alem de excelente qualidade, o produto foi entregue no prazo conforme especificação do site."
6611,5,Excelente loja e produto. Recomendo
6612,4,"produto bom, dentro das especificações"
6613,5,"Bom dia, fiz várias compras pelo site e até agora foi o único produto que não foi entregue."
6614,5,Foi o único lugar em que encontrei esse produto no melhor preço
6615,5,Muito bom
6616,4,Bom
6617,5,"Poderiam treceirizar as entregas, porque meu pedido foi pelos correios . Não sei já estão. Obrigada. "
6618,4,"Apesar da demora na entrega pois o produto faltava em estoque mas estava a venda , o problema foi solucionado e o produto satisfez a expectativa "
6619,5,"recebi o produto em perfeito estado,conforme eu precisava e esperava,além de chegar antes do prazo,super recomendado."
6620,5,"A cortina é perfeita, exatamente como eu queria. Tecido leve, recomendo. Sem contar que chegou em dois dias."
6621,5,Comecei a usar o produto ontem esperando pra ver os resultados dele
6622,5,Tudo ocorreu bem e chegou antes do prazo.
6623,5,"Ótimo produto! Chegou antes do prazo!!!
"
6624,5,"Veio conforme divulgado. Bem embalado, e realmente o relógio não tem aquele barulho chato de tic tac."
6625,4,"Produto de excelente qualidade, bonito. O atendimento foi muito bom, entrega dentro do prazo."
6626,5,"Encomendado na loja, muito bem tratado.
Entregue em casa em perfeitas condições.
😊
"
6627,5,"Produto chegou antes do previsto, mesmo com a greve, ótima qualidade, e fácil de aplicar. Recomendo."
6628,5,Gostei muito.
6629,5,Chegou rápido e como eu pedi. 
6630,5,"o produto é mt bom mas so chegou um cubo o 2x2x2, o outro cubo maior o 4x4x4 nao chegou "
6631,5,Só que era presente e demorou chegar
6632,5,"Loja excelente. Muito Bom, Obrigada"
6633,5,So não gostei de pagar o frete e ter q ir retira o produdo na agencia do correios porq os produtos nao foram entregue na minha residência so essa chateação. 
6634,5,Recebi antes do prazo.
6635,5,Excelente.
6636,5,Produto bom ...entregue antes do prazo.
6637,4,Sempre compre nunca tive problema vou comprar sempre que tiver algo que eu goste
6638,5,chegou tudo certo e o produto e muito bom 
6639,5,"Ótimo Atendimento !!! Cumpre o prometido, superando."
6640,5,Chegou a mercadoria antes do prazo
6641,5,Cumpriu o acordado!
6642,5,Fiquei satisfeita.
6643,5,"Relógio lindo, exatamente o que eu queria. "
6644,5,"Produto entregue no prazo, recomendo!!!!"
6645,4,"Não gostei do produto, pq ele é muito grande, mas é de ótima qualidade, só não é o q eu procurava..."
6646,5,Entregou o pedido antes do prazo.
6647,4,Bom 
6648,5,"Bom produto é serviço da loja
"
6649,5,Produto otimo muito pratico
6650,4,Até o momento tudo certo. 
6651,5,"Deu tudo certo amei a mercadoria, e chegou até antes do prazo estimado... Muito agradecida... "
6652,5,otimo
6653,4,"Só não veio na embalagem a mg de cada capsula.
se puder me informar fico grata.
Elizane Azzi"
6654,5,Ótimo custo benefício!! Super fácil de montar. Pareceu frágil mas até agora está cumprindo o que promete.
6655,5,100%
6656,5,poderia melhorar o preço de restante ótimo.
6657,5,"Acabei de receber o lençol, sempre recebo antes do prazo, dessa vez atrasou mais chegou, obrigada."
6658,5,"Muito bom. Recomendo
"
6659,5,Recomendo a todos 
6660,4,ok
6661,4,Entregue dentro do prazo e inteiro 
6662,4,Bom
6663,5,"Muito bonito, superou a espectativa"
6664,5,Entregue antes do prazo. Recomendo
6665,4,a loja postou certo o produto. mas o correio nao entregou ainda
6666,5,"Atendimento com agilidade,principalmente em tirar duvidas sobre o produto.A entrega antes do prazo,fiquei muito satisfeita com o produto."
6667,5,"Fiz um pedido de um produto que estava num preço otimo, e cancelaram depois que eu paguei..."
6668,4,"otimo produto chegou antes do prazo, porem o frete muito caro"
6669,5,"Jogo incrivel, ótimos gráficos. Recomendo."
6670,5,"Pedido ágil e entrega super rapida, muito antes do prazo prometido. Excelente !!!
"
6671,5,No prazo
6672,5,"Adorei o material, é feito de corino, porém de uma ótima qualidade, chega a ser meio que emborrachado.
Toda revestida por dentro, tamanho ótimo."
6673,5,"Foi entregue no prazo, adorei o produto, tá de parabéns"
6674,5,Fiquei muito satisfeita.
6675,5,Top!
6676,5,Produto excelente
6677,5,"excelente produto,ótima qualidade e rapidez na entrega ! recomendo com toda certeza !!!"
6678,5,"O produto é de excelente qualidade,totalmente apropriado para o produto.Muito bom!!!!"
6679,5,Super recomendo! 
6680,5,Entrega dentro do prazo
6681,5,o produto é exatamente como mostrado no site. Super pratico e resistente para o que indicado. A entrega foi feita bem antes do prazo estipulado.
6682,5,"Postagem fornecedor bem r[apido, entrega pelo correio demorou, não foi culpa do fornecedor.."
6683,5,"Entrega rápida, produto bonito conforme descrito no site, porém so chegou o lençol ainda não chegou a saia da cama."
6684,4,Foi entregue o produto correto 
6685,5,A culpa não é da loja e sim do transporte
6686,5,Maravilha 
6687,5,Ótimo 
6688,5,Ótimo produto minha esposa amou!!!
6689,5,Produto chegou dentro do prazo e em excelentes condições.
6690,4,demorou um pouco mais que os outros produtos comprado mesmo dia
6691,4,"A entrega foi super rápida, mas a qualidade do produto deixou a desejar... "
6692,5,"Gostei muito, satisfeito!!"
6693,5,Excedeu as minhas expectativas!!!
6694,4,"Parabéns 
"
6695,4,"Produto chegou antes do prazo, muito rápido veio de acordo como no anuncio...meu filho adorou"
6696,4,Satisfatório todo o processo de compras e entrega do produto.
6697,5,xxx
6698,5,produto de boa qualidade
6699,5,Ainda Não Usei o Produto uma vez que comprei porque o meu cartucho anterior está no seu limite de utilização
6700,4,"Produto ficou dentro da minha expectativa , portanto nada a reclamar ."
6701,5,"esta faltando o outro cor dourado, quando chegara?"
6702,5,Tudo perfeito
6703,5,Recebi o pedido corretamente! 
6704,4,Excelente produto
6705,5,"Recebemos o produto antes do prazer estimado para entrega, dentro das especificações."
6706,5,"Produto entregue conforme descrito, ótima qualidade. Porém não atendeu minhas necessidade primarias, que era usa-lo na TV LG 55"", não pareou, nem mesmo localizou. No celular funcionou perfeito."
6707,5,"Entrega rapida mesmo para interior, produto correto e de qualidade. Recomendo"
6708,4,Tudo conforme o combinado.
6709,5,"Compra , prazo , produto e entrega nota 10 . Recomendo."
6710,5,Produto ótimo só que a parte de colocar a CNH tinha que ser maior um pouquinho pra que seja colocada com o plástico que vem acompanhado nela tirando isso daí o resto tudo ok e obrigada! 
6711,5,"Otimo produto!
Lindas.."
6712,5,A entrega do produto foi correta e entregue 15 dias antes do prazo previsto.
6713,4,muito bom chegou tudo certinho no prazo
6714,4,Bom
6715,4,Recibi antes da data prevista 
6716,5,Otimo 
6717,5,Adorei o produto excelente qualidade.A entrega foi bem antes do prazo amei.Obrigado a todos da equipe do choptaime Deus abençoe a todos beijos.
6718,4,O produto chegou conforme o pedido e o único senão foi a demora. 
6719,5,Ótimo 
6720,5,Ótimo
6721,4,"Vendedor correto, recebi o produto antes da data marcada, nada a reclamar."
6722,5,Já comprei muitas vezes do baratheon e nas compras anteriores nunca houve problemas.
6723,5,otimo produto
6724,5,"A caixa do produto veio com uma pequena avariação, mas de resto veio perfeito..."
6725,4,Produto entregue antes do prazo informado.
6726,5,ÓTIMO
6727,5,"Produto entregue antes do prazo. Recomendo com certeza
"
6728,4,"Muito bom o material, recomendo a todos."
6729,5,"Atendimento excelente, agradeço a funcionária Maria Eduarda da Equipe targaryen, pelo esclarecimento de dúvidas."
6730,5,"Entrega em perfeito estado, fornecedor pontual, recomendo o produto, eu e meu filho gostamos muito, obrigado!!!"
6731,5,"Entrega muito rápida, produto conforme descrição."
6732,5,Excelente produto. Altamente recomendado.
6733,5,Produto de qualidade. Somente a entrega efetuada através dos Correios demorou mais de 30 dias.
6734,5,"Tem um bom aumento, mas ainda não é o que procuro pois, vc tem que ficar muito próximo, tem que quase encostar no objeto que observa."
6735,4,Na troca de um produto com defeito levam muito tempo e demais uma vergonha oque está acontecendo comigo
6736,5,Entrega antes do prazo previsto.
6737,5,Produto bem embalado. Entrega muito rápida. Muito bom! 
6738,4,boa
6739,5,adorei meu produto 
6740,4,"nas lannister gosto de comprar mas na targaryen
nao da pq cancelei o pedido no mesmo dia e ate hoje nao tem nada resolvido pois foi no cartao e ja paguei a primeira "
6741,5,Produto bom 
6742,5,Gostei muito da bolsa esta sendo muito util.Material muito bom também. Obrigada
6743,5,muito bom
6744,5,Excelente preço. Atendimento no prazo.
6745,5,Recomendo produto e loja.
6746,4,Produto entregue corretamente e antes do prazo informado. 
6747,5,"O produto é excelente, mas quando compramos no baratheon fazemos uma única comora, depois de comprado aparece outra compra com quantidade de parcelas diferentes da que fazemos"
6748,5,"bom serviço
ainda estou sperando a tinta preta que nao chegou"
6749,5,recebi esta embalado nao tenho como usar por isto e a minha devolução
6750,5,otimo processo de entrega. super recomendo
6751,5,"Produto chegou em duas entregas, ambas dentro do prazo."
6752,5,Tudo certo 
6753,5,muito bom
6754,4,Gostei muito do relógio. Era isso mesmo que eu queria. Somente o manual deixa um pouco a desejar.
6755,5,"Essa folha simplesmente e maravilhosa além de linda, enchuga super bem.recomendo sim comprem por que compensa e muito"
6756,5,"so e curta dos lados, mas, melhor que nada né! até que ficou bonito obg!"
6757,5,"Recomendo 
"
6758,4,"Recomendo, produto entregue antes do prazo."
6759,5,"Muito bom, entrega super rapida.
Recomendo."
6760,5,Adoramos e coube certinho em nosso sofá 
6761,5,PRODUTO CHEGOU NO PRAZO E EU RECOMENDO OUTRAS COMPRAS
6762,5,Optimo atendimento recomendo o produto já instale e está funcionando muito bem produto cumple com as espectativas 
