,review_score,review_comment_message,Sentiments
9987,5,"Ótimo, chegou super rápido, produto de boa qualidade! ",Thích
9988,5,Produto chegou no prazo e em perfeitas condições....,Thích
9989,5,O produto chegou antes do combinado e em perfeito estado. ,Thích
9990,5,Mochila de otimo tamanho para o meu filho de 3 anos... boa qualidade.. tamanho Ideal,Thích
9991,5,"Recebido conforme anunciado. Preço bem atrativo, produto original",Thích
9992,5,"Ja fiz outras compras pelo baratheon,e sempre recebi tudo no prazo e em ordem, fiquem com Deus.",Thích
9993,5,"Produto entregue antes do prazo, apenas pela questão do frete ele ficou caro por se tratar de um produto simples.",Thích
9994,5,Parabéns pelo atendimento.,Thích
9995,4,"Eu tive problemas com o pagamento com cartão internacional, eu gostaria que esto não aconteciera ",Thích
9996,5,Produto entregue antes do prazo.,Thích
9997,5,Satisfeita cm a entrega,Thích
9998,5,"tudo dez
",Thích
9999,5,"Gostei muito do produto, muito prático!! Amei!",Thích
10000,5,"A maioridade das cameras de espiã em baixo de R$100 são lixo. Raramente funcionam, e com qualidade péssima de video e som. Investi um pouco mais aqui e fiquei impressionado com imagem e som. Recomendo",Thích
10001,5,CHEGOU NO PRAZO E SEM NENHUMA DISCREPÂNCIA.,Thích
10002,5,"Entrega rápida, antes do prazo previsto. Produto superou as expectativas...
Recomendo...",Thích
10003,5,"Entrega rápida , muito antes do prazo ",Thích
10004,5,Recomendo pelo melhor preço e respeito ao prazo de entrega.,Thích
10005,5,Estraga rápida produto bom adorei excelente ,Thích
10006,5,Entrega dentro do prazo.,Thích
10007,5,"Amei.Produto lindo, de otima qualidade.",Thích
10008,4,produto recebido,Thích
10009,5,Produto correto e conforme a descrição no site. Entregue antes do previsto.,Thích
10010,4,"O vendedor cumpriu o que prometeu, Além disso, o produto adquirido é bonito e tem.boa qualidade ",Thích
10011,4,´bom produto,Thích
10012,5,"Chegou perfeito.
Obrigada",Thích
10013,5,Chegou dentro do prazo e o produto igual ao site.,Thích
10014,5,Gostei atendimento e a mercadoria chegou antes do prazo combinado. ,Thích
10015,5,Tudo maravilhoso,Thích
10016,5,Muito bom atendimento e serviço prestado!,Thích
10017,5,ok,Thích
10018,5,Ótimo,Thích
10019,5,"Adorei, eu recomendo !!!",Thích
10020,5,O produto chegou antes do prazo estou muito satisfeita,Thích
10021,4,GOSTEI MUITO!,Thích
10022,5,"Produto entregue antes da data programada, excelente.",Thích
10023,5,"Nossa produto veio corretamente, recomendo muito esta loja",Thích
10024,4,Atrasaram do dia 28/03/2018 para entrega em 06/04/2018,Thích
10025,5,"Vcs são sempre ótimos por isso sempre compro.
Continue assim😉",Thích
10026,5,"Parece q vc só pôs uma lona na parede, mas cumpre a função que é impedir de entrar luz. ",Thích
10027,5,"A empresa entregou de forma rapida e no prazo, sem contratempos",Thích
10028,5,O produto atende as expectativas.,Thích
10029,4,"Comprei dos aquecedores. Não sei porque a compra foi dividida em duas entregas.
Pois foi feito em um só pagamento
Até agora só um foi entregue.
Portanto confirmo a entrega 01 ",Thích
10030,5,produto entregue no prazo.,Thích
10031,5,"Recebi a mochila antes mesmo do prazo estabelecido. Produto excelente, segue exatamente o que está no anúncio. ",Thích
10032,5,Amei,Thích
10033,5,"Excelente site, melhor preço, entrega super rápida, bem antes do prazo previsto!Eu volto sempre aqui!",Thích
10034,5,"produto excelente, entregue antes do prazo recomendo",Thích
10035,5,Muito bom o atendimento recomendado estou muito satisfeito ,Thích
10036,4,COMPRA SATISFATÓRIA!,Thích
10037,4,recomendo,Thích
10038,5,Recomendo!!!,Thích
10039,5,"Muito obrigada pelo produto!!
Chegou bem antes do prazo, adorei o designer das tesouras!! Perfeitas!!! Amei muito!!",Thích
10040,5,loja cumpri o prazo ,Thích
10041,5,Comprei p dar de presente e os noivos amaram! Só ñ recebi no prazo pq os Correios estavam em greve. Recomendo o produto e a loja parceira. Parabens lannister por respeitar o consumidor!,Thích
10042,4,"bem afiada, cortou bem ",Thích
10043,4,"Produto ok porém demora muito para entregar, parece que tá vindo de China. ",Thích
10044,5,Entrega correta e antes do prazo acertado.,Thích
10045,5,"Gostei, é bonita , mas o cabelo embaraçado muito.",Thích
10046,5,Recebi o relógio antes do prazo anunciado pelo site! O produto veio bem embalado. Recomendo esse parceiro. ,Thích
10047,5,Otima,Thích
10048,5,Comprometimento com o cliente.,Thích
10049,4,"Amei o produto, entregou antes do prazo. Muito feliz, minha filhinha de 7 meses amou.",Thích
10050,4,"Sem vidro
Muito bom produto 
Chegou antes do prazo",Thích
10051,5,"A compra foi muito rápida, fiz o pedido, e todos os procedimentos foram rápidos. Recebi o produto certinho e antes mesmo do prazo.",Thích
10052,5,Esse produto é maravilhoso 😱,Thích
10053,5,recomendo sim!,Thích
10054,5,muito bom,Thích
10055,5,So nao recebi em casa. Mais tudo bem deixaram a mercadoria nos correios perto de onde eu moro. ,Thích
10056,5,Produto de qualidade e entregue dentro do prazo,Thích
10057,5,Pontualidade,Thích
10058,5,"Produto de boa qualidade, é mais do que o esperado, entrega ocorreu no prazo.",Thích
10059,4,Produto entregue no prazo e conforme anunciado,Thích
10060,5,Compro na lannister há anos!!!!,Thích
10061,5,Vendedor exelente cumpre o que promete. O produto chegou antes do prazo.,Thích
10062,5,"o produto superou minha expectativa, chegou antes do prazo, veio sem nenhum defeito, recomendo muito. ",Thích
10063,5,"Aguardo solução protocolo sobre valor de compra divergente da Empresa stark. Valor da compra cobrado a vista de R$352,95 e na fatura cobrado a mais em R$381,25",Thích
10064,5,Peça muito bem feita. Robusta e bonita.,Thích
10065,5,"As lojas lannister é uma excelente loja e sempre cumpre com o que divulga, estou muito satisfeito com o meu produto e parabenizo a loja e o profissionalismo dessa empresa. Obrigado! ",Thích
10066,5,Ótimos produtos ,Thích
10067,5,muito bom,Thích
10068,5,Recomendo ,Thích
10069,5,Muito bom SUPER INDICO!,Thích
10070,5,"Solicitei a devolução do pedido!Devido a ter feito outra compra, mas tudo veio certinho no outro pedido!",Thích
10071,5,Recebi o produto antes do prazo...,Thích
10072,5,"tudo certo graças a Deus, stark e lojas lannister sempre dando um banho de competencia em todos os sentidos, muito obrigado assim que tiver mais promoçoes estamos ai para comprar mais produtos, o",Thích
10073,5,Veio antes do que eu esperava. recomento a todos,Thích
10074,5,otimo,Thích
10075,5,Atendimento além da minha expectativa.,Thích
10076,5,"Entrega, produto e negociação dentro do estipulado. Recomendo.",Thích
10077,5,Recomendo.,Thích
10078,5,"Otimo preço, rapida entrega, recomendo... ",Thích
10079,5,"Eu, queria comprar duas camas , achei o frete um absurdo o frete mais caro que as camas. A antena até que deu pra comprar foi otimo",Thích
10080,5,Ótimo ,Thích
10081,4,Excelente,Thích
10082,5,"Produto entregue dentro do prazo, conforme anunciado estou muito satisfeito.",Thích
10083,5,"Entrega super rapida, antes do prazo, a cuba é linda, veio td certinho! Melhor preço ! Recomendo ",Thích
10084,5,"Foi bem rápido a entrega, fiquei muito satisfeita. ",Thích
10085,4,Custo beneficio excelente.,Thích
10086,4,Recebi certo depois de transtorno na primeira compra ,Thích
10087,5,Gostei muito do produto veio como estava no site entrega rápida tô amando minha compra ! ,Thích
10088,5,excelente,Thích
10089,5,Excelente produto e excelente loja.,Thích
10090,5,Parabéns chegou antes do prazo,Thích
10091,5,xxx,Thích
10092,5,Tudo como o esperado..foi um prazer comprar com vocês.,Thích
10093,5,"Otimo Produto e entregue no Prazo.
Recomendo.",Thích
10094,5,muito bom,Thích
10095,5,Recomendo esse produto.,Thích
10096,5,"produto de qualidade , entrega rápida ....",Thích
10097,5,"O produto veio com medidas erradas. Lá informava que era Tapete pro Jimny, parece mais tapete de Scania de tão grande. ",Thích
10098,5,"Além de um ótimo produto o prazo foi insuperável!
Entrega em 4 dias!!!",Thích
10099,5,chegou no prazo e com qualidade,Thích
10100,5,Produto bom. Recomendo.,Thích
10101,5,Obrigado pelo produto eu estou bem satisfeito pelo produto que foi entregue no praso,Thích
10102,5,"Gostei da lancheira térmica, material muito bom. Só poderia ser maior.",Thích
10103,5,Sempre recebi os produtos comprados com bastante antecedência e em ótimo estado.,Thích
10104,5,chegou bem antes do informado.,Thích
10105,5,muito bom recebi minha compra antes do que previa,Thích
10106,5,Produto correto e entregue no prazo,Thích
10107,5,"O produto veio antes do previsto, gostei muito dele, porem esperava que ele fosse maior. Tamanho do leitor e bem pequeno
",Thích
10108,5,"Veio separados ,mas tudo OK,estou satisfeita",Thích
10109,5,"Foi super rápido comprar e receber, produto conforme a foto.",Thích
10110,4,"produto bom, chegou no prazo",Thích
10111,5, Comunico que recebi o produto que haviam cancelado pois o que realmente comprei seguindo os passos da entrega chegou no dia anterior.. Quero saber qual procedimento para devolução .,Thích
10112,5,Feliz com o atendimento e rapidez obrigado,Thích
10113,5,Produto conforme o anunciado,Thích
10114,5,"Excelente produto, de excelente qualidade. Nota 10",Thích
10115,5,Adorei o produto!!,Thích
10116,5,"Rápido na entrega parabéns 
",Thích
10117,5,ENTREGA MAIS DO QUE RÁPIDA...THE FLASH!!!,Thích
10118,5,Tdo certo com a entrega ...,Thích
10119,5,muito boa entrega. antes do marcado,Thích
10120,4,"chegou um dia depois do prazo, mas em perfeito estado.",Thích
10121,5,"Produto perfeito, ótima qualidade",Thích
10122,5,Feliz pelo produto e a entrega rápida.,Thích
10123,4,"entrega no prazo, sem problema e boa compra.",Thích
10124,4,"Mesa muito adequada para aquilo a que se propõe, facilitando o uso do notebook em qualquer cômodo da casa. Embora simples, é sólida e bonita. Ponto negativo: entrega por Correios demorou + q previsto.",Thích
10125,5,Produto de qualdade ,Thích
10126,4,FAVOR REENVIAR POIS DEMOREI A BUSCAR NO CORREIOS AI O CORREIOS RENVIOU PARA AGENCIA DE ORIGEM,Thích
10127,4,Joia pois chegou bem antes da data prevista.,Thích
10128,5,"As bolsas são lindas, parecem ser muito resistentes, vou amar usar elas com meu bebê. :)
Recomendo a compra com certeza!",Thích
10129,4,"Dentro do anunciado, produto e entrega com qualidade.",Thích
10130,5,Uma cadeira ótima para relaxar.,Thích
10131,5,Muito bom perfeito,Thích
10132,5,Estou satisfeita. Produto condiz com a minha expectativa. A entrega foi rápida. Estou realmente feliz. ,Thích
10133,5,Excelente material. Chegou antes do previsto.,Thích
10134,5,"Recebi corretamente.
",Thích
10135,5,"Entrega extremamente rápida, satisfeito com o serviço!",Thích
10136,5,Entrega rápida. Ótimo produto.,Thích
10137,5,"Relógio lindo, perfeito. Entrega super rápida. Parabéns.",Thích
10138,5,"Vocês são excelente profissionais,atendimento ao cliente vcs são os melhores, obrigada pela atenção ",Thích
10139,5,Produto entregue dentro do prazo,Thích
10140,5,Recebi o produto no prazo e dentro das expectativas. ,Thích
10141,4,Custo beneficio bom,Thích
10142,4,bom. foi entregue no tempo certo.,Thích
10143,5,Recomendo,Thích
10144,5,Só de chegar exatamente no prazo já ganhou meu conceito parabéns ,Thích
10145,5,Boa,Thích
10146,5,"Ótimo produto!
Entregue antes do prazo!
Satisfeito! ",Thích
10147,4,"Muito bom, mas o frete poderia ser mais em conta, já que era um produto não volumoso e nem pesado. Mas de qualquer maneira estou contente em ter recebido a minha mercadoria.",Thích
10148,4,Eu amei.. o meu produto.😘,Thích
10149,4,O aparelho não veio acompanhado do cabo de antena externa,Thích
10150,5,"Cadastro rápido, excelente produto e prazo de entrega antes do esperado",Thích
10151,5,"Ouve uma demora muito grande da parte dos Correios para me entregar o produto, pois eles estavam em greve, mais enfim acabou tudo certo, recebi o produto certinho. Recomendo essa loja todos os cliente",Thích
10152,5,Bom,Thích
10153,4,?,Thích
10154,5,"A lannister.com está na minha lista mais TOP! Quase tudo que tenho comprei por ela sem problemas!! Recomendo a todos, pois durante estes mais de 10 anos nunca tive problemas.",Thích
10155,4,Loja muito boa,Thích
10156,5,Chegou bem rápido produto de qualidade em relação ao preço,Thích
10157,5,"A torneira é linda,só não sei o funcionamento,pois ainda não a instalei.",Thích
10158,4,a entrega foi antes do combinado o produlto de alta qualidade,Thích
10159,5,EXCELENTE,Thích
10160,4,"Adorei, chegou tudo conforme o meu pedido e dentro do prazo... obrigado",Thích
10161,5,Bom produto é rápida entrega😏,Thích
10162,5,"Bom produto, antes do prazo de entrega, excelente. ",Thích
10163,5,ótimo produto. rápida entrega. Super recomendo.,Thích
10164,5,Recebido antes do prazo e em perfeitas condições. ,Thích
10165,5,Ótimo muito bom gostei da atenção e do produto também ,Thích
10166,5,Adorei a toalha. Muito bonita e chegou antes do prazo.. ..,Thích
10167,5,"Loja séria com seus compromissos, entrega rápida.
Excelente loja para se comprar.",Thích
10168,5,Perfeito,Thích
10169,5,"Produto excelente, bom preço, rapidez na entrega. Estou satisfeito com a compra.",Thích
10170,5,Produto em perfeito estado entrega antes do prazo.. recomendo..,Thích
10171,5,EXCELENTE PRODUTO E ENTREGA,Thích
10172,5,Produto exatamente com imaginei. Lindo.,Thích
10173,5,Muito bom goste,Thích
10174,5,"Tudo nos conformes, tudo bom, preço, prazo, qualidade. D+. Compre também!!! ",Thích
10175,5,Gostei da pontualidade ,Thích
10176,5,Produto ótimo como esperado embalado muito bem entrega antes do prazo,Thích
10177,5,Produtos de acordo com a descrição. As cerdas dos pincéis são super macias amei ,Thích
10178,5,Eu cancelei a compra,Thích
10179,5,"Produto perfeito de acordo com o descrito no site, boa qualidade e a entrega foi antes do prazo previsto.",Thích
10180,5,"Comecei a tomar agora ... Espero um resultado, cfe pesquisas na internet. ",Thích
10181,5,Ótimo,Thích
10182,5,Só gostaria de ter a certeza que o produto é original.....senti falta do selo da importadora e selo holográfico.....além da fixacao.....péssima....,Thích
10183,5,"Como sempre o stark entrega bem rápido, antes até do prazo previsto. 
Recomendo sempre. ",Thích
10184,5,"tudo perfeito, produto igual ao do site, chegou antes do prazo. Recomendo!!!!",Thích
10185,5,ótima loja recomendo a todos,Thích
10186,5,"Produto entregue dentro do prazo, porém somente após receber o produto identifiquei que confundi o modelo.",Thích
10187,5,"Minha filha adorou a mochila, super recomendo.",Thích
10188,5,"Estou satisfeito com o produto e a entrega.
Só achei o frete caro.",Thích
10189,5,"O produto veio muito rápido estávamos aguardando para a próxima semana 
Obrigado!!!!",Thích
10190,5,Chegou antes do prazo marcado. Nenhum problema.,Thích
10191,4,"Ótimo produto, adorei, chegou antes da data prevista para entrega, porém tive que ir buscar nos Correios e só me comunicaram isso 1 dia antes do produtor retornar para o fabricante. ",Thích
10192,5,Entrega no prazo produto com embalagem perfeita,Thích
10193,5,Muito bom.,Thích
10194,4,"produto muito bom, atendeu as espectativas",Thích
10195,5,a avaliação acima expressa a minha opinião,Thích
10196,4, produtos com embalagem intecta ,Thích
10197,5,"Foi super agil e seguro a compra, recomendo pois o produto é de qualidade.",Thích
10198,5,Excelente o processo de compra e entrega do produto. Recomendo. ,Thích
10199,5,O produto chegou dentro do prazo e exatamente como anunciado!,Thích
10200,5,Nadadeira top super macia como eu procurava.,Thích
10201,5,"Excelente a prestação de serviços, recomendado.",Thích
10202,5,"Produto de qualidade conforme o anunciado. O pedido foi entregue 15 dias antes da data inicial, uma maravilha.",Thích
10203,5,foi muito rápido que recebi a encomenda,Thích
10204,5,"recebi o produto bem antes do dia, previsto para a entrega, satisfeita demais com o produto e com a loja.",Thích
10205,5,"Entregou o produto no prazo recomendo 
",Thích
10206,5,Eu e minha noiva adoramos!! Grande e lindo!,Thích
10207,4,"tudo perfeito

",Thích
10208,5,produto entregue no prazo td certo,Thích
10209,5,Excelente...Tudo!!!!,Thích
10210,4,lannister.com compra segura pela web!,Thích
10211,5,Entrega rápida. Antes do prazo.,Thích
10212,5,Atendeu plenamente minhas expectativas.,Thích
10213,5,Produto atendeu a todas expectativas,Thích
